Country,Date,log_share,log_price,TAVG,share,q_imported
costarica,2013-12,-2.4162158723255014,-2.504188422447488,20.01,0.0892587456786922,1041926.181151
costarica,2014-01,-2.616157912884635,-2.4828542316030666,14.8,0.0730831158020888,1063477.772455
costarica,2014-02,-2.490388420185172,-2.5081644735699284,18.79,0.0828777689241166,1186973.562654
costarica,2014-03,-2.389518120185821,-2.482821387101802,19.44,0.0916738490128339,1418180.215569
costarica,2014-04,-2.312749101873543,-2.59814295297112,23.09,0.0989887470100192,1659935.873656
costarica,2014-05,-2.2683344801788867,-2.5726031576770567,25.6,0.103484391938111,1759367.129751
costarica,2014-06,-2.0716964080410687,-2.5248116049248863,27.54,0.1259719005963943,1784317.815231
costarica,2014-07,-2.131432145529303,-2.5602863957323976,28.38,0.1186672233652168,1621622.949547
costarica,2014-08,-2.381592992753674,-2.3827877614527937,28.78,0.0924032624780629,945865.828819
costarica,2014-09,-2.3392338799629973,-2.490672020829168,27.05,0.0964014650407468,1099804.885404
costarica,2014-10,-2.512252493854058,-2.439982602937904,23.94,0.0810853890432557,959446.41055
costarica,2014-11,-2.3966765359159647,-2.482265852487862,18.49,0.0910199527130904,1016114.413876
costarica,2014-12,-2.518732905235899,-2.5368937270053085,18.37,0.0805616213133773,1194370.202276
costarica,2015-01,-2.973001717822168,-2.464141412044977,16.65,0.0511495431692334,817273.725029
costarica,2015-02,-2.6564412525083894,-2.458094494949845,15.62,0.0701975932652843,998260.303738
costarica,2015-03,-2.587428034935253,-2.522518868756705,22.74,0.0752132373493891,1374735.703611
costarica,2015-04,-2.487968634963445,-2.533297723292881,25.33,0.0830785581600072,1342352.531486
costarica,2015-05,-2.3429664649799844,-2.607765826799544,26.32,0.0960423090837777,1596677.584803
costarica,2015-06,-2.310260256389636,-2.5550799809369105,28.34,0.0992354215460428,1495216.666667
costarica,2015-07,-2.2338938952692406,-2.583191454104397,28.63,0.1071105398289436,1462730.450331
costarica,2015-08,-2.3687559094321005,-2.591606662641191,28.23,0.0935970971408382,1181324.859813
costarica,2015-09,-2.46641547990408,-2.536060643322279,27.66,0.0848885991846371,1039796.717172
costarica,2015-10,-2.5943841917164128,-2.4597632691427336,24.52,0.0746918577797622,901952.222222
costarica,2015-11,-2.609990978565929,-2.494358548592809,23.75,0.0735352071530879,983011.551515
costarica,2015-12,-2.589796482934228,-2.523352262630482,21.99,0.0750353094974995,1134154.46384
costarica,2016-01,-2.8838103373657256,-2.5151536108312884,15.01,0.0559212774337832,953556.31644
costarica,2016-02,-2.626358050656286,-2.563884506307589,16.31,0.07234144694482,1334321.961039
costarica,2016-03,-2.4613115419674947,-2.5880846956605907,21.76,0.085322972891661,1632713.829787
costarica,2016-04,-2.335498538629154,-2.558146792677653,22.68,0.0967622307898904,1520323.139535
costarica,2016-05,-2.318489633244364,-2.580123613811405,25.24,0.0984221269087016,1784262.559367
costarica,2016-06,-2.2249715187303063,-2.564039853042995,28.19,0.1080704965759561,1571918.467532
costarica,2016-07,-2.181467217398593,-2.629534583578844,29.55,0.1128757957542167,1587939.930652
costarica,2016-08,-2.303794427873185,-2.703157750878337,28.67,0.0998791396071601,1647589.343284
costarica,2016-09,-2.461285334431031,-2.52518150521083,27.89,0.085325209025886,1192336.1625
costarica,2016-10,-2.558629920581186,-2.5123293075361124,24.72,0.0774107266653495,1151708.495684
costarica,2016-11,-2.5729571846765507,-2.498127590395617,20.41,0.0763095500015654,1105426.545012
costarica,2016-12,-2.823537434467296,-2.512286737013679,20.47,0.0593954630911577,1073697.151665
costarica,2017-01,-3.017575639779772,-2.480945112011517,18.12,0.0489196736256043,995275.902031
costarica,2017-02,-2.69796723323196,-2.4535368451528825,20.03,0.0673422648181265,1156706.418605
costarica,2017-03,-2.6765480494986407,-2.429787436401244,20.46,0.0688002397370585,1195231.827469
costarica,2017-04,-2.606378246388215,-2.5113930930736355,23.54,0.073801350625236,1281189.729064
costarica,2017-05,-2.3068987081965853,-2.584019838344522,25.02,0.0995695675072493,1978621.430464
costarica,2017-06,-2.333846111964521,-2.5301442375484537,26.51,0.096922255458279,1682406.306533
costarica,2017-07,-2.2530126216623563,-2.611933858238489,27.93,0.1050821743906532,1590561.566757
costarica,2017-08,-2.465146354216397,-2.5101711872207173,28.39,0.0849964018795688,1285153.98524
costarica,2017-09,-2.492638536138576,-2.524325873259345,27.2,0.0826914939827793,1296186.816479
costarica,2017-10,-2.483805120243516,-2.52923532300232,24.18,0.0834251780375811,1276896.988708
costarica,2017-11,-2.550294373135198,-2.523819565715292,21.07,0.0780586842391035,1198262.032419
costarica,2017-12,-2.756043570010645,-2.488776232652554,17.99,0.063542673827725,1092108.771084
costarica,2018-01,-2.887443483050049,-2.4548338697728025,14.45,0.0557184759128255,1130642.828871
costarica,2018-02,-2.820439886118954,-2.5835975559241264,22.11,0.0595797286481579,1303409.377483
costarica,2018-03,-2.6786244658420304,-2.5142238843837244,18.38,0.0686575300085202,1457196.328801
costarica,2018-04,-2.615542484749156,-2.5669476795262427,22.81,0.073128107050802,1518227.265625
costarica,2018-05,-2.3797538541206533,-2.6789497667032687,24.97,0.0925733612575763,2028865.0
costarica,2018-06,-2.239182181343914,-2.6217869772264075,27.67,0.1065456037411201,1995290.605227
costarica,2018-07,-2.223398370177001,-2.6034931215084383,27.94,0.1082406413176872,1744858.837838
costarica,2018-08,-2.629722610010188,-2.49119622179328,28.24,0.0720984588559747,1134211.256039
costarica,2018-09,-2.606755728166418,-2.678467079618556,28.54,0.0737734972175758,1222871.048035
costarica,2018-10,-2.685072660059357,-2.488788940971375,25.61,0.0682162372203949,1123299.204819
costarica,2018-11,-2.846340429618382,-2.4846039136760574,20.98,0.0580563940499303,918422.889688
costarica,2018-12,-2.837492856335597,-2.525335968662421,17.94,0.0585723312814469,1032393.2
costarica,2019-01,-3.0139661553577004,-2.555162612428343,15.87,0.0490965674812436,1134149.330759
costarica,2019-02,-2.974665684572435,-2.544203527075428,21.17,0.0510645028019018,1075763.401274
costarica,2019-03,-2.854677727563928,-2.5114473419020347,20.13,0.0575743727647539,1259831.514778
costarica,2019-04,-2.6308845043864424,-2.587960151377612,23.24,0.0720147367096575,1690211.130319
costarica,2019-05,-2.4794144435712338,-2.573551384659144,26.54,0.0837922763358947,1743933.643512
costarica,2019-06,-2.563882511131097,-2.547738387052959,28.45,0.0770051858164164,1529605.070243
costarica,2019-07,-2.5324157757342274,-2.519847307732176,28.62,0.0794668142145363,1347889.937888
costarica,2019-08,-2.5600041206490656,-2.45457484655144,28.42,0.0773044218982495,1125468.894063
costarica,2019-09,-2.583820037561414,-2.509163750611018,27.81,0.0754850966511331,1202489.286593
costarica,2019-10,-2.796119616946521,-2.3892333282633222,27.27,0.0610464873743435,908108.560523
costarica,2019-11,-2.703003014867827,-2.449889128330515,20.53,0.0670039963156424,1016456.929316
costarica,2019-12,-2.877647337205924,-2.419193018002201,19.72,0.0562669844775909,988047.932584
costarica,2020-01,-3.185331539173088,-2.43117768604124,18.64,0.041364529565434,861507.246871
costarica,2020-02,-2.9321123122295205,-2.500319341512763,19.73,0.0532843659698038,1102571.717418
costarica,2020-03,-2.781214875950114,-2.436818229343101,23.33,0.0619631840502781,1313181.235698
costarica,2020-04,-2.5166491526864947,-2.6881333687743543,24.24,0.0807296668189937,1763198.294118
costarica,2020-05,-2.4181327988545345,-2.609829031689692,25.55,0.0890878071118336,1797327.578231
costarica,2020-06,-2.4845397014598016,-2.5035066224447475,28.06,0.083363917971831,1602269.621027
costarica,2020-07,-2.3893255280784307,-2.419590024294055,28.73,0.0916915063728874,1208153.033708
costarica,2020-08,-2.4646219486205108,-2.504268820259701,28.97,0.0850409861574453,1318641.419829
costarica,2020-09,-2.541633762425874,-2.4666058266567057,27.94,0.0787376560270314,1224981.919906
costarica,2020-10,-2.842534401494432,-2.431032412398108,26.32,0.0582777793505535,987476.803185
costarica,2020-11,-2.650581832631561,-2.488071334193068,22.37,0.0706101178356423,1211304.4284
costarica,2020-12,-2.761160069155792,-2.4294868520256068,15.23,0.0632183881026668,1152367.468785
costarica,2021-01,-2.9430638604589663,-2.391667579009925,15.74,0.0527040034008807,1012099.234973
costarica,2021-02,-2.9404138023046604,-2.4033376794869628,19.52,0.052843857303498,1107642.754425
costarica,2021-03,-2.8427170406209576,-2.46201487245333,20.77,0.0582671365197653,1498853.141852
costarica,2021-04,-2.691073670593455,-2.578469561023258,22.11,0.0678080967148088,1660804.664032
costarica,2021-05,-2.558704116207745,-2.5832134708515504,25.81,0.0774049833410496,1807314.662252
costarica,2021-06,-2.560535656727477,-2.543952268738994,27.7,0.0772633427274877,1708306.424936
costarica,2021-07,-2.393035573333586,-2.524126437854404,28.47,0.0913519569959834,1646520.51186
costarica,2021-08,-2.4903915723043,-2.4393209237707274,29.34,0.0828775076839276,1416108.474771
costarica,2021-09,-2.7254247025757503,-2.407219381210256,28.13,0.0655183709874215,1100797.624861
costarica,2021-10,-2.9599071156228063,-2.423893161490182,26.01,0.0518237305641152,1054636.027088
costarica,2021-11,-2.96732264673876,-2.3040416403270565,19.89,0.0514408514580796,913312.882883
costarica,2021-12,-3.029427191603779,-2.280855067156548,21.07,0.0483433216571777,882223.287671
costarica,2022-01,-3.1616720605533457,-2.352532534251019,16.11,0.0423548619460202,1027412.534175
costarica,2022-02,-2.949411099000227,-2.4162341359011714,19.45,0.0523705379311949,1313379.193729
costarica,2022-03,-2.9417555058875893,-2.4304711102684715,22.51,0.0527730040534768,1498529.272727
costarica,2022-04,-2.916405810939744,-2.4260231803150907,23.68,0.0541278839499111,1436924.751131
costarica,2022-05,-2.6524012506305468,-2.3597831950216404,26.54,0.0704817653151916,1576796.631356
costarica,2022-06,-2.76336582972402,-2.2980384919833026,28.58,0.0630790971527208,1280605.393035
costarica,2022-07,-2.557744366278589,-2.2840924790075663,29.31,0.0774793084293715,1314499.715407
costarica,2022-08,-2.6872889756559903,-2.30859425950784,29.25,0.0680652159271423,1291714.517103
costarica,2022-09,-2.6810269498837824,-2.1922077144965946,28.03,0.0684927793729591,1040925.846016
costarica,2022-10,-2.947083602303753,-2.2425499898574808,24.26,0.0524925721472489,967511.393597
costarica,2022-11,-2.9118461561722904,-2.215903650405111,22.64,0.0543752519417629,923544.445463
costarica,2022-12,-3.1173382658305475,-2.174140039828662,17.88,0.0442748596255687,791153.289358
costarica,2023-01,-3.05821738582324,-2.2880146768174856,17.98,0.0469713524323163,1114506.206897
costarica,2023-02,-2.938405826944658,-2.29760289591198,21.11,0.0529500730705242,1155436.328358
costarica,2023-03,-2.9916120844873624,-2.283362990790064,22.16,0.0502064344357488,1251396.810599
costarica,2023-04,-2.7022396989008133,-2.368429017217216,24.65,0.0670551610608331,1493179.850427
costarica,2023-05,-2.4926141644734545,-2.389107217439262,25.67,0.0826935093367377,1792805.474373
costarica,2023-06,-2.6352783074508177,-2.386383916607529,27.81,0.0716990122622794,1706154.804348
costarica,2023-07,-2.4929144695479666,-2.317482729348109,29.38,0.0826686797846615,1429843.370558
costarica,2023-08,-2.649978264723785,-2.227651741577428,29.93,0.070652748700749,1124696.428571
costarica,2023-09,-2.6186670722497696,-2.260889520769485,27.92,0.0728999684866311,1184204.832215
costarica,2023-10,-2.828745848074293,-2.2500654603197816,24.47,0.0590869111834986,1105871.091082
costarica,2023-11,-2.9024799097053275,-2.2351653344063083,21.09,0.0548869364942799,1041023.738318
costarica,2023-12,-2.9034127617702934,-2.299876948469571,18.38,0.0548357589764694,1111435.154536
costarica,2024-01,-3.017408766480363,-2.3344138014722926,16.78,0.0489278376941118,1282223.436533
costarica,2024-02,-3.0056039621843222,-2.3058251916940606,17.55,0.049508843827486,1196773.540622
costarica,2024-03,-2.8788193521782635,-2.348364044968407,22.07,0.056201077358944,1479427.602094
costarica,2024-04,-2.793004717946977,-2.370909515288757,22.54,0.0612369374792238,1629272.751606
costarica,2024-05,-2.4847545460865867,-2.398033769296469,27.47,0.083346009605814,1910066.237624
costarica,2024-06,-2.652791923674914,-2.297417160498348,28.49,0.0704542353673179,1316310.0199
costarica,2024-07,-2.5610968266502327,-2.264844357982754,29.72,0.0772199970267068,1310594.903661
costarica,2024-08,-2.6845754194716283,-2.2318872019730644,29.06,0.068250165536852,1208598.555452
costarica,2024-09,-2.675347624532983,-2.276441104932421,28.43,0.0688828788535877,1308845.877193
costarica,2024-10,-2.9136919733048923,-2.195076382773483,24.9,0.0542749777425266,1103882.459605
costarica,2024-11,-3.0228028549690937,-2.220454488183832,21.89,0.048664627136748,1041734.327808
costarica,2024-12,-3.038093083617901,-2.260859614724954,17.76,0.0479261936556436,1173014.707574
costarica,2025-01,-3.311176964212203,-2.2901839777424104,13.64,0.0364732208060651,1144415.750988
costarica,2025-02,-3.118834813085295,-2.2769300565304995,20.37,0.0442086497613942,1170920.243665
guatemala,2010-01,-2.791532298984808,-2.4572728808269484,12.41,0.0613271703211249,629759.976663
guatemala,2010-02,-2.534782501914572,-2.489868574163008,12.58,0.0792789604118096,726601.942099
guatemala,2010-03,-2.562772649167109,-2.411237799587437,16.05,0.0770906983879814,870701.973244
guatemala,2010-04,-2.27412768199944,-2.4509684351979475,21.74,0.1028866191513639,1080200.301624
guatemala,2010-05,-2.196298408884576,-2.425243156475471,26.1,0.1112140663864537,993346.915254
guatemala,2010-06,-2.523726194873207,-2.50891530689919,28.58,0.0801603564540661,927594.434889
guatemala,2010-07,-2.271754839052684,-2.497976167190817,28.9,0.1031310428147324,836525.382746
guatemala,2010-08,-2.1262883026878794,-2.3871634712884706,28.82,0.1192792015230023,882491.4037
guatemala,2010-09,-2.169354435638995,-2.4666889132147034,27.65,0.114251349708211,827448.480565
guatemala,2010-10,-2.362045046835016,-2.448414893504352,23.48,0.094227326726079,776304.398148
guatemala,2010-11,-2.65242380617344,-2.507671635276189,19.83,0.0704801755786395,680704.392638
guatemala,2010-12,-2.8245427122757074,-2.39429216989663,11.12,0.0593357841521742,565447.489035
guatemala,2011-01,-2.730911206226747,-2.329240535499768,15.22,0.0651598885127393,696500.13347
guatemala,2011-02,-2.5344816924955245,-2.4227042798961,18.95,0.0793028118570236,860365.512965
guatemala,2011-03,-2.224113372489354,-2.3438484026155137,20.53,0.1081632766701014,1295381.739583
guatemala,2011-04,-2.119723868932109,-2.3145170147565204,24.26,0.1200647775497473,1286661.52834
guatemala,2011-05,-1.9857258376353333,-2.3668296097287578,25.72,0.1372809342769288,1544716.215352
guatemala,2011-06,-2.096893769525604,-2.5962413557353683,28.14,0.1228373975250679,1753695.38874
guatemala,2011-07,-1.9311375508907425,-2.549737963327582,28.52,0.1449831788980322,1516208.361076
guatemala,2011-08,-1.982794289812825,-2.409913526066924,28.75,0.1376839703720338,1340506.581292
guatemala,2011-09,-2.0216957092161505,-2.417603202566952,27.41,0.1324307105983911,1340260.213244
guatemala,2011-10,-2.0971826228079875,-2.4877161347170995,22.31,0.122801920663644,1530533.044525
guatemala,2011-11,-2.545073238853085,-2.39089672836493,20.34,0.0784673049148524,879648.579235
guatemala,2011-12,-2.8267598063218498,-2.292507015705419,18.79,0.0592043768633938,670988.50495
guatemala,2012-01,-2.6991738312639075,-2.435863207712834,15.65,0.0672610587753079,1017031.748571
guatemala,2012-02,-2.3029792773566053,-2.436431800802292,19.45,0.0999605893317888,1214707.645714
guatemala,2012-03,-2.102503353146652,-2.251237250695572,22.06,0.1221502599515681,1339459.040836
guatemala,2012-04,-2.0161370778765613,-2.32953614965945,22.69,0.1331688938401771,1455693.103803
guatemala,2012-05,-2.0427598159375457,-2.452220065552561,25.8,0.1296703503018773,1692410.150987
guatemala,2012-06,-2.2275465216658925,-2.5181998855261774,26.52,0.1077925727109746,1361986.377171
guatemala,2012-07,-1.9142160836647384,-2.511437141217803,28.33,0.1474573815400325,1512289.224138
guatemala,2012-08,-1.8523913239829688,-2.4049154578223284,28.02,0.1568616105235574,1527800.741971
guatemala,2012-09,-1.978907667731021,-2.343515170144416,27.15,0.1382201371955632,1136724.864583
guatemala,2012-10,-2.036337748379258,-2.457097665414645,24.08,0.1305057817792135,1379504.737456
guatemala,2012-11,-2.3640893668666094,-2.2408288211858576,18.15,0.0940348926799362,758937.979323
guatemala,2012-12,-2.505258477341509,-2.1526107920477973,18.34,0.0816544894220202,671500.70568
guatemala,2013-01,-2.57627795744808,-2.2060863009661413,19.0,0.0760565636133519,763031.843778
guatemala,2013-02,-2.53151837908569,-2.3510320336528223,18.39,0.0795381594749932,950610.262329
guatemala,2013-03,-2.330284564003636,-2.2160411028975564,16.43,0.0972680641611735,1070818.761468
guatemala,2013-04,-2.191051407720975,-2.2272751099603694,23.46,0.1117991403216954,1141622.662338
guatemala,2013-05,-2.0829059167303887,-2.371967242846284,24.22,0.1245677023716058,1559130.460879
guatemala,2013-06,-2.240170580315455,-2.367626889372336,27.6,0.1064403462027507,1224934.247599
guatemala,2013-07,-1.9533867474782465,-2.410703298682664,27.68,0.1417930402589539,1506433.140312
guatemala,2013-08,-1.9790445816354032,-2.339963264077046,28.57,0.1382012142323534,1210571.671859
guatemala,2013-09,-1.9127098581658284,-2.432199646165401,27.35,0.1476796529615294,1302453.485194
guatemala,2013-10,-2.315273633427,-2.42963639444012,24.89,0.0987391619699655,1014483.325766
guatemala,2013-11,-2.358863409541894,-2.299100823897525,21.55,0.094527601331962,765158.215354
guatemala,2013-12,-2.482202172260742,-2.20026969158188,20.01,0.0835590114938069,719220.009025
guatemala,2014-01,-2.791935126481771,-2.2484339308927463,14.8,0.0613024710257203,705361.742424
guatemala,2014-02,-2.6131589074705173,-2.301473107381052,18.79,0.0733026214468483,853714.835165
guatemala,2014-03,-2.416067170482843,-2.223467392996889,19.44,0.0892720196055522,1065762.735675
guatemala,2014-04,-2.120241424277691,-2.2055119145204425,23.09,0.1200026534600244,1358587.686025
guatemala,2014-05,-2.150526706330181,-2.3049931233186856,25.6,0.1164228209848872,1513260.641283
guatemala,2014-06,-2.1938424072850187,-2.4343077949163896,27.54,0.1114875440046592,1442307.297605
guatemala,2014-07,-2.263183083119876,-2.3545268633552454,28.38,0.1040188565682377,1157829.093783
guatemala,2014-08,-2.124334331006588,-2.3778007612101004,28.78,0.1195124975576407,1216772.198276
guatemala,2014-09,-2.1215334564921204,-2.408033038320424,27.05,0.1198477062858624,1259429.2
guatemala,2014-10,-2.2907060797305734,-2.373372878179316,23.94,0.101194984894967,1120308.626609
guatemala,2014-11,-2.4506528224414508,-2.3208572625363475,18.49,0.0862372704937266,819588.391039
guatemala,2014-12,-2.6055029393270472,-2.216195220049191,18.37,0.0738659777487245,794703.633028
guatemala,2015-01,-2.7819004326674124,-2.2357599702974498,16.65,0.0619207193308772,787614.359214
guatemala,2015-02,-2.557154892678428,-2.394480642871628,15.62,0.0775249939001158,1034766.22807
guatemala,2015-03,-2.443897051756435,-2.294943771617988,22.74,0.0868218421102386,1264180.069444
guatemala,2015-04,-2.210766085819909,-2.301992062720456,25.33,0.1096166405869988,1404884.265734
guatemala,2015-05,-2.134598640613591,-2.465899159504078,26.32,0.1182920584781219,1707143.474676
guatemala,2015-06,-2.2046577928741686,-2.513704821200484,28.34,0.1102882602760909,1594052.777778
guatemala,2015-07,-2.1290683928592755,-2.414424085917473,28.63,0.1189480551089249,1371825.503356
guatemala,2015-08,-2.1237332889025384,-2.4229891195167546,28.23,0.1195843511919996,1274499.041714
guatemala,2015-09,-2.2164105784786066,-2.481179329625584,27.66,0.1089996531924598,1264861.854067
guatemala,2015-10,-2.4085341047445663,-2.4518753071244297,24.52,0.089947050933345,1078599.372822
guatemala,2015-11,-2.643531747001111,-2.3579821647679866,23.75,0.0711096841361684,829000.634249
guatemala,2015-12,-2.777210930714616,-2.181670540654065,21.99,0.0622117785931869,667974.021258
guatemala,2016-01,-2.877370970523414,-2.219462931844092,15.01,0.0562825369464189,714269.172033
guatemala,2016-02,-2.749195146491181,-2.2826316961280404,16.31,0.0639793344815553,890848.215686
guatemala,2016-03,-2.5203301306085693,-2.1386861188253614,21.76,0.0804330489546026,982542.113752
guatemala,2016-04,-2.424619985137241,-2.170668725238755,22.68,0.0885117484317815,943379.141104
guatemala,2016-05,-2.375761470320918,-2.41327318789324,25.24,0.0929436883974942,1427026.670391
guatemala,2016-06,-2.28855001900039,-2.396379078249651,28.19,0.1014134028045178,1248152.230769
guatemala,2016-07,-2.237059552274694,-2.317933593627555,29.55,0.1067720007302301,1099485.888325
guatemala,2016-08,-2.1261551150793467,-2.336969910887943,28.67,0.119295089092591,1364879.855072
guatemala,2016-09,-2.314751292333292,-2.381339671717026,27.89,0.0987907509641736,1195241.482684
guatemala,2016-10,-2.5353195438344662,-2.43418174830589,24.72,0.0792363957172385,1090152.86203
guatemala,2016-11,-2.645192590335684,-2.195828443634783,20.41,0.0709916801114714,759512.812219
guatemala,2016-12,-2.88962265586062,-2.23244649939704,20.47,0.0555971879268082,759630.661696
guatemala,2017-01,-2.9337976769960914,-2.0323331776668097,18.12,0.053194638010199,691483.717557
guatemala,2017-02,-2.6809233527794687,-2.0366855415526155,20.03,0.0684998753941258,775377.417625
guatemala,2017-03,-2.4027644010308244,-1.710489910427676,20.46,0.090467518795994,765829.972345
guatemala,2017-04,-2.4177413535298724,-2.373228297290491,23.54,0.0891226869437401,1347961.620172
guatemala,2017-05,-2.3593899023047062,-2.548094473946913,25.02,0.0944778463329475,1812617.928389
guatemala,2017-06,-2.3707873998544,-2.5166747821905107,26.51,0.0934071485391499,1599289.268897
guatemala,2017-07,-2.083674904566614,-2.165009974990753,27.93,0.1244719481453317,1205661.970357
guatemala,2017-08,-2.131797951004466,-2.437739020688883,28.39,0.1186238221838663,1668421.018307
guatemala,2017-09,-2.3314567712088485,-2.65025801579418,27.2,0.0971541126359742,1727809.135977
guatemala,2017-10,-2.4068182601774994,-2.629709995357442,24.18,0.0901015185753472,1524452.468793
guatemala,2017-11,-2.5158807262587626,-2.4872353124992115,21.07,0.0807917254691792,1196935.643803
guatemala,2017-12,-2.965947361149369,-2.4380972789339577,17.99,0.0515116459899872,841723.95189
guatemala,2018-01,-2.9511570840039627,-2.5010655502499537,14.45,0.0522791795357322,1111307.585366
guatemala,2018-02,-2.8178502564236885,-2.191996384962704,22.11,0.0597342180315123,883281.799463
guatemala,2018-03,-2.5356569217982776,-2.2422423705429906,18.38,0.079209667612382,1280654.821092
guatemala,2018-04,-2.324912260816916,-1.892907163473396,22.81,0.0977920238672377,1035361.799469
guatemala,2018-05,-2.2878635533655185,-2.5052847190280603,24.97,0.101483043520703,1867508.812729
guatemala,2018-06,-2.266886420090503,-2.53061349818831,27.67,0.1036343521053097,1772538.605528
guatemala,2018-07,-2.154551851292413,-2.562937465507272,27.94,0.1159551441185358,1794061.400778
guatemala,2018-08,-2.180186997995563,-2.4885413753965926,28.24,0.1130203940771138,1773687.204819
guatemala,2018-09,-2.2885516084353936,-2.5306634747454027,28.54,0.1014132416146337,1450837.01005
guatemala,2018-10,-2.422777052457496,-2.579137198576122,25.61,0.0886750200285772,1598887.37467
guatemala,2018-11,-2.585925740985569,-2.497608961968458,20.98,0.0753263146572061,1207551.26367
guatemala,2018-12,-2.7240005964901943,-2.486133318552945,17.94,0.065611742567998,1111989.939904
guatemala,2019-01,-2.895815797063164,-2.410154572697761,15.87,0.055253930708858,1104401.458797
guatemala,2019-02,-2.7313910522392346,-2.466707371572321,21.17,0.0651286293004663,1268620.023557
guatemala,2019-03,-2.5743792482991275,-2.405339964171543,20.13,0.076201110088955,1501046.141907
guatemala,2019-04,-2.440887101150492,-2.4476151762989566,23.24,0.087083565255781,1776877.606936
guatemala,2019-05,-2.4228667417200582,-2.441176732526849,26.54,0.0886670671880706,1616570.665901
guatemala,2019-06,-2.496671107144566,-2.5172759044501345,28.45,0.0823587061080423,1587292.936803
guatemala,2019-07,-2.209772226207355,-2.4842119299395624,28.62,0.1097256382941796,1796414.592326
guatemala,2019-08,-2.259267297345147,-2.49308738521053,28.42,0.1044269706492671,1579172.212817
guatemala,2019-09,-2.29532488213736,-2.5361046773430256,27.81,0.1007286630085216,1647170.037879
guatemala,2019-10,-2.4540747022009533,-2.535861086189236,27.27,0.0859426812352716,1480233.207071
guatemala,2019-11,-2.655591803675772,-2.46249578467363,20.53,0.0702572478621128,1079569.507042
guatemala,2019-12,-2.7696242974017946,-2.358096847233872,19.72,0.0626855514431449,1035596.786469
guatemala,2020-01,-2.908114737290413,-2.315678585865723,18.64,0.0545785278013967,1012335.309017
guatemala,2020-02,-2.74110235633157,-2.3907975887110124,19.73,0.0644992065806301,1196214.606987
guatemala,2020-03,-2.470332037610012,-2.403764397104607,23.33,0.0845567783093195,1732536.415929
guatemala,2020-04,-2.2656115315641925,-2.438853562355217,24.24,0.1037665586081104,1765306.334479
guatemala,2020-05,-2.347394094539651,-2.4087623949714003,25.55,0.0956180093313235,1577162.035595
guatemala,2020-06,-2.365414896638658,-2.5161495929464603,28.06,0.0939103292046135,1827312.339109
guatemala,2020-07,-2.1584093145192305,-2.4314883004252907,28.73,0.115508713013499,1541021.569966
guatemala,2020-08,-2.348460533188053,-2.407589670405015,28.97,0.0955160929441354,1344480.544444
guatemala,2020-09,-2.3993513832240474,-2.4724469564548985,27.94,0.0907768135626128,1420650.912322
guatemala,2020-10,-2.646707225646374,-2.4249907416497014,26.32,0.0708842349966328,1192941.559322
guatemala,2020-11,-2.778367612734552,-2.4104324554836283,22.37,0.0621398609484015,986464.209354
guatemala,2020-12,-2.855592162759093,-2.294156013733111,15.23,0.0575217487962297,916420.992063
guatemala,2021-01,-3.02677637028721,-2.2311292578050783,15.74,0.0484716411656443,793019.795158
guatemala,2021-02,-2.768302823343199,-2.2528665327936124,19.52,0.0627684435310348,1131650.38059
guatemala,2021-03,-2.731216078523202,-2.2440918363456075,20.77,0.0651400260957958,1348424.084906
guatemala,2021-04,-2.5007653873983706,-2.211042998047376,22.11,0.0820221958376533,1391232.180657
guatemala,2021-05,-2.48590591816981,-2.2586251499876213,25.81,0.0832501025600483,1404365.942584
guatemala,2021-06,-2.4686652582600086,-2.339776464274687,27.7,0.0846978333224438,1528483.800623
guatemala,2021-07,-2.175294931575041,-2.3022401193055666,28.47,0.1135746519796602,1639695.56
guatemala,2021-08,-2.141325212764045,-2.3638217714932006,29.34,0.1174990285884961,1860462.741764
guatemala,2021-09,-2.2913784684781064,-2.4237603067609115,28.13,0.1011269653961523,1727835.677201
guatemala,2021-10,-2.607520688379513,-2.365983541188868,26.01,0.0737170850067228,1415501.107561
guatemala,2021-11,-2.6748726057219003,-2.2724990015045345,19.89,0.0689156072895006,1185593.598448
guatemala,2021-12,-2.832476683333801,-2.156966848022272,21.07,0.0588668783602096,948922.126188
guatemala,2022-01,-3.055315587672637,-2.077820943304185,16.11,0.0471078517669121,867982.715655
guatemala,2022-02,-2.864731215060851,-2.105281607918385,19.45,0.0569984493980352,1048021.781609
guatemala,2022-03,-2.7004317890099503,-2.141113478794277,22.51,0.0671765004019957,1428616.280851
guatemala,2022-04,-2.540838799593712,-2.1054722876134804,23.68,0.0788002744234156,1518258.366174
guatemala,2022-05,-2.355679761628127,-2.1728498812852743,26.54,0.0948290234891554,1758281.712028
guatemala,2022-06,-2.370063861258166,-2.233290008493892,28.58,0.0934747566718793,1779080.0
guatemala,2022-07,-2.247580823195213,-2.230831553051167,29.31,0.1056545125901009,1700719.590317
guatemala,2022-08,-2.3481059506254494,-2.287408338757611,29.25,0.0955499672904128,1775792.423645
guatemala,2022-09,-2.413816293404289,-2.239956763388749,28.03,0.0894731862640154,1426170.57277
guatemala,2022-10,-2.654437218512536,-2.265894630090634,24.26,0.0703384126849378,1327689.614272
guatemala,2022-11,-2.693391989830144,-2.230240331385661,22.64,0.0676510779798946,1166131.497674
guatemala,2022-12,-2.933601394757128,-2.1579784311028267,17.88,0.053205080197623,935102.413495
